person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_to_credit_hist,working_start_age,interest_burden,default_flag,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G
10.778977123006351,8.0,2200,15.27,0,0.05,1,4,440.0,16.0,33594.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
10.77270764101727,0.0,5600,9.99,0,0.12,0,2,1866.6666666666667,24.0,55944.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
10.778977123006351,7.0,5600,11.14,0,0.12,0,3,1400.0,17.0,62384.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
10.778977123006351,7.0,5600,10.62,0,0.12,0,2,1866.6666666666667,17.0,59471.99999999999,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
10.819798284210286,3.0,5600,11.49,0,0.11,0,4,1120.0,20.0,64344.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
10.819798284210286,0.0,5600,11.03,0,0.11,1,4,1120.0,23.0,61768.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
10.819878279410617,3.0,5600,10.59,0,0.11,0,4,1120.0,20.0,59304.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
10.839600519357369,5.0,5600,7.49,0,0.11,0,2,1866.6666666666667,21.0,41944.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
10.859018228147887,2.0,5600,7.29,0,0.11,0,2,1866.6666666666667,22.0,40824.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10.874285408908944,3.0,5600,7.29,0,0.11,0,3,1400.0,19.0,40824.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
10.896757843893464,3.0,5600,10.59,0,0.1,0,4,1120.0,21.0,59304.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
10.778977123006351,7.0,10000,10.65,0,0.21,0,4,2000.0,16.0,106500.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10.896757843893464,4.0,5600,9.63,0,0.1,0,2,1866.6666666666667,18.0,53928.00000000001,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
10.778977123006351,5.0,2400,12.69,0,0.05,0,4,480.0,18.0,30456.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
10.92760974476828,5.0,5600,6.62,0,0.1,0,2,1866.6666666666667,16.0,37072.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
10.933124826700707,8.0,5600,6.03,0,0.1,0,3,1400.0,16.0,33768.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
10.933124826700707,4.0,5600,8.59,0,0.1,0,4,1120.0,22.0,48104.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10.933124826700707,6.0,5600,8.32,0,0.1,0,2,1866.6666666666667,16.0,46592.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10.778977123006351,0.0,23500,13.49,0,0.49,1,4,4700.0,25.0,317015.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
10.778977123006351,6.0,12000,6.03,0,0.25,0,3,3000.0,16.0,72360.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11.002116507732017,6.0,5600,10.65,0,0.09,0,4,1120.0,16.0,59640.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
11.002116507732017,1.0,5600,7.29,0,0.09,0,2,1866.6666666666667,22.0,40824.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
11.002116507732017,3.0,5600,9.25,0,0.09,0,3,1400.0,18.0,51800.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
10.778977123006351,0.0,1500,16.29,0,0.03,0,3,375.0,22.0,24435.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
11.050905878263567,0.0,5600,8.49,0,0.09,0,4,1120.0,23.0,47544.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11.010415172807951,2.0,5600,14.91,1,0.09,0,3,1400.0,22.0,83496.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
11.134822573617875,2.0,5600,12.61,0,0.08,0,3,1400.0,23.0,70616.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
11.141876276228,1.0,5600,9.99,0,0.08,0,3,1400.0,23.0,55944.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
10.778977123006351,0.0,5000,6.03,0,0.1,0,4,1000.0,22.0,30150.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10.778977123006351,7.0,2500,11.71,0,0.05,0,3,625.0,16.0,29275.000000000004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11.156207662970246,7.0,5600,13.11,0,0.08,1,2,1866.6666666666667,16.0,73416.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
11.156264806643742,3.0,5600,7.9,0,0.08,0,4,1120.0,22.0,44240.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10.778977123006351,7.0,20000,11.71,0,0.42,0,4,4000.0,16.0,234200.00000000003,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10.778977123006351,10.0,13800,13.49,0,0.29,1,2,4600.0,16.0,186162.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
11.156264806643742,3.0,5600,11.14,0,0.08,0,3,1400.0,19.0,62384.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
11.184435286790631,7.0,5600,11.12,0,0.08,0,2,1866.6666666666667,16.0,62271.99999999999,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
10.778977123006351,8.0,10500,7.51,0,0.22,0,2,3500.0,15.0,78855.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10.778977123006351,8.0,10000,10.65,0,0.21,0,3,2500.0,15.0,106500.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
10.778977123006351,0.0,6000,10.65,0,0.13,0,2,2000.0,25.0,63900.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
10.979359904234647,7.0,5600,14.84,1,0.08,0,4,1120.0,18.0,83104.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
11.277215789596893,4.0,5600,11.12,0,0.07,0,4,1120.0,19.0,62271.99999999999,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
11.309596795779068,2.0,5600,5.99,0,0.07,0,4,1120.0,23.0,33544.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
11.403233359284808,3.0,5600,6.54,0,0.06,0,4,1120.0,18.0,36624.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10.778977123006351,7.0,2500,5.42,0,0.05,0,3,625.0,16.0,13550.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
11.538135017095064,10.0,5600,9.99,0,0.05,0,3,1400.0,16.0,55944.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
10.12667110305036,0.0,5625,12.68,0,0.23,0,4,1125.0,24.0,71325.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10.778977123006351,9.0,3500,5.42,0,0.07,0,4,700.0,16.0,18970.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10.839600519357369,6.0,5650,9.91,0,0.11,0,4,1130.0,16.0,55991.5,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
10.778977123006351,10.0,2000,10.99,0,0.04,0,2,666.6666666666666,16.0,21980.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
10.778977123006351,3.0,1400,14.79,0,0.03,1,4,280.0,22.0,20706.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
10.778977123006351,6.0,4400,5.99,0,0.09,0,3,1100.0,16.0,26356.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.1154434073529,7.0,5650,13.47,0,0.08,0,2,1883.3333333333333,16.0,76105.5,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
9.348100311680668,0.0,5700,7.49,1,0.5,0,4,1140.0,24.0,42693.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10.463131911491967,1.0,5700,12.99,0,0.16,0,3,1425.0,21.0,74043.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
10.518700218288165,4.0,5700,5.42,0,0.15,0,4,1140.0,18.0,30894.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
10.778977123006351,2.0,13000,10.99,0,0.27,0,3,3250.0,20.0,142870.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
10.736418414365376,8.0,5700,7.66,0,0.12,0,3,1425.0,16.0,43662.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10.778977123006351,2.0,5000,8.49,0,0.1,0,4,1000.0,24.0,42450.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10.868587496017359,0.0,5700,11.12,0,0.11,0,2,1900.0,26.0,63383.99999999999,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9.741027444837728,3.0,5750,8.9,1,0.34,0,2,1916.6666666666667,18.0,51175.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10.434145214930487,1.0,5750,10.75,0,0.17,0,3,1437.5,23.0,61812.5,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
10.778977123006351,8.0,10000,7.49,0,0.21,0,3,2500.0,16.0,74900.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10.734242182303689,3.0,5750,8.94,0,0.13,0,3,1437.5,19.0,51405.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
11.156264806643742,1.0,5750,8.0,0,0.08,0,4,1150.0,24.0,46000.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
10.778977123006351,6.0,10000,13.49,0,0.21,1,4,2000.0,16.0,134900.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11.350418300109132,9.0,5750,7.29,0,0.07,0,4,1150.0,16.0,41917.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
10.778977123006351,5.0,4400,5.99,0,0.09,0,4,880.0,19.0,26356.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11.90328370343495,3.0,5750,9.99,0,0.04,0,4,1150.0,22.0,57442.5,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
10.33854382482173,1.0,5775,9.63,1,0.19,0,4,1155.0,22.0,55613.25000000001,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
10.778977123006351,7.0,3000,11.99,0,0.06,0,4,600.0,18.0,35970.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
11.695255355062795,0.0,5775,6.17,0,0.05,0,2,1925.0,24.0,35631.75,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
9.798182590890704,2.0,5800,14.72,1,0.32,1,4,1160.0,19.0,85376.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10.778977123006351,6.0,3200,6.99,0,0.07,0,2,1066.6666666666667,19.0,22368.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9.923339198238729,2.0,5800,8.94,0,0.28,0,4,1160.0,20.0,51852.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
10.12667110305036,0.0,5800,9.91,0,0.23,0,4,1160.0,23.0,57478.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
10.778977123006351,4.0,4200,11.99,0,0.09,0,4,840.0,20.0,50358.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
10.778977123006351,5.0,5000,13.99,0,0.1,1,2,1666.6666666666667,18.0,69950.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10.203629181337648,1.0,5800,10.65,0,0.21,0,3,1450.0,25.0,61770.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
10.212918885774858,3.0,5800,13.06,0,0.21,0,4,1160.0,20.0,75748.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
10.778977123006351,10.0,4000,5.42,0,0.08,0,2,1333.3333333333333,16.0,21680.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10.463703160543519,0.0,5800,8.32,0,0.17,0,3,1450.0,24.0,48256.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10.778977123006351,6.0,4800,8.49,0,0.1,0,4,960.0,16.0,40752.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10.628641991731053,1.0,5800,7.43,0,0.14,0,3,1450.0,21.0,43094.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
10.778977123006351,4.0,5000,5.99,0,0.1,0,2,1666.6666666666667,20.0,29950.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10.778977123006351,8.0,3200,5.99,0,0.07,0,4,640.0,16.0,19168.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.778977123006351,9.0,1000,13.49,0,0.02,1,3,250.0,16.0,13490.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10.714439990727769,3.0,5800,7.88,0,0.13,0,3,1450.0,19.0,45704.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10.778977123006351,9.0,8000,10.59,0,0.17,0,4,1600.0,17.0,84720.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
10.645448706505872,3.0,1800,12.99,1,0.04,1,3,450.0,20.0,23382.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11.87757552297847,0.0,5800,7.29,0,0.04,0,3,1450.0,26.0,42282.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10.778977123006351,3.0,3600,13.49,0,0.07,0,4,720.0,23.0,48564.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
9.392745258631441,0.0,5825,6.62,1,0.49,0,4,1165.0,23.0,38561.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
10.12667110305036,4.0,5825,14.27,0,0.23,0,2,1941.6666666666667,18.0,83122.75,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
10.165890277802454,5.0,5825,14.27,0,0.22,1,4,1165.0,21.0,83122.75,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
10.645448706505872,7.0,10500,7.66,1,0.25,0,2,3500.0,16.0,80430.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10.819798284210286,8.0,5825,10.65,0,0.12,0,2,1941.6666666666667,15.0,62036.25,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
10.778977123006351,1.0,4000,9.63,0,0.08,0,2,1333.3333333333333,21.0,38520.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
10.778977123006351,4.0,7000,10.74,0,0.15,0,4,1400.0,19.0,75180.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
10.778977123006351,4.0,4000,5.42,0,0.08,0,4,800.0,20.0,21680.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11.002116507732017,4.0,5850,7.49,0,0.1,0,3,1462.5,20.0,43816.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
10.778977123006351,3.0,4800,10.74,0,0.1,0,4,960.0,22.0,51552.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.862717639992917,5.0,5875,14.11,1,0.31,0,3,1468.75,20.0,82896.25,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
10.596659732783579,4.0,5875,12.69,0,0.15,0,2,1958.3333333333333,22.0,74553.75,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
10.813377845229255,1.0,5875,12.99,0,0.12,1,3,1468.75,25.0,76316.25,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
10.933124826700707,3.0,5875,14.54,0,0.1,0,2,1958.3333333333333,20.0,85422.5,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
9.575052927597383,2.0,5900,12.42,1,0.41,0,3,1475.0,19.0,73278.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
10.043292972227004,4.0,5900,9.63,0,0.26,0,4,1180.0,20.0,56817.00000000001,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
10.308985993422082,5.0,5900,7.88,0,0.2,0,2,1966.6666666666667,18.0,46492.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
10.513280297700861,0.0,5900,10.71,0,0.16,0,3,1475.0,26.0,63189.00000000001,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
10.434145214930487,0.0,5925,11.11,1,0.17,0,4,1185.0,25.0,65826.75,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
10.778977123006351,2.0,15000,13.06,0,0.31,0,4,3000.0,22.0,195900.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
10.287967334235157,3.0,5950,7.66,0,0.2,0,2,1983.3333333333333,20.0,45577.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
10.778977123006351,7.0,12000,7.29,0,0.25,0,3,3000.0,17.0,87480.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11.264476926102367,3.0,5950,7.29,0,0.08,0,3,1487.5,22.0,43375.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
10.736418414365376,0.0,5975,14.46,1,0.13,1,2,1991.6666666666667,24.0,86398.5,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
9.392745258631441,0.0,6000,8.88,1,0.5,0,4,1200.0,22.0,53280.00000000001,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9.506065016071148,3.0,6000,7.49,1,0.45,0,3,1500.0,22.0,44940.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9.60784051043005,2.0,6000,10.0,1,0.4,0,3,1500.0,22.0,60000.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
9.61587214452889,6.0,6000,6.03,1,0.4,0,3,1500.0,16.0,36180.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9.61587214452889,3.0,6000,14.59,1,0.4,0,4,1200.0,19.0,87540.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
9.680406499268875,5.0,6000,9.63,1,0.38,0,3,1500.0,16.0,57780.00000000001,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
10.778977123006351,3.0,4800,9.99,0,0.1,0,2,1600.0,21.0,47952.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.729193687429403,2.0,6000,14.84,1,0.36,1,4,1200.0,22.0,89040.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9.762902771722255,1.0,6000,10.99,1,0.35,0,3,1500.0,25.0,65940.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
10.778977123006351,4.0,10000,5.79,0,0.21,0,3,2500.0,22.0,57900.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9.798182590890704,2.0,6000,6.62,1,0.33,0,2,2000.0,20.0,39720.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
9.798182590890704,8.0,6000,12.21,1,0.33,0,2,2000.0,16.0,73260.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
9.809231816610408,4.0,6000,7.66,1,0.33,0,3,1500.0,18.0,45960.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
9.852036350945049,4.0,6000,14.74,1,0.32,1,3,1500.0,18.0,88440.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
10.645448706505872,5.0,2000,15.2,1,0.05,1,2,666.6666666666666,18.0,30400.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10.778977123006351,0.0,3500,6.54,0,0.07,0,3,875.0,22.0,22890.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9.852246888342531,2.0,6000,10.59,1,0.32,0,2,2000.0,21.0,63540.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
9.862717639992917,0.0,6000,10.59,1,0.31,0,3,1500.0,24.0,63540.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
9.862717639992917,3.0,6000,7.14,1,0.31,0,3,1500.0,22.0,42840.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9.862717639992917,0.0,6000,9.88,1,0.31,0,2,2000.0,21.0,59280.00000000001,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
9.862717639992917,2.0,6000,13.11,1,0.31,1,2,2000.0,23.0,78660.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
10.778977123006351,4.0,6500,6.17,0,0.14,0,2,2166.6666666666665,18.0,40105.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9.90353755128617,8.0,6000,7.14,0,0.3,0,2,2000.0,16.0,42840.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
10.778977123006351,5.0,17000,6.91,0,0.35,0,4,3400.0,19.0,117470.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10.778977123006351,4.0,3000,5.79,0,0.06,0,4,600.0,20.0,17370.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9.923339198238729,0.0,6000,9.99,0,0.29,0,2,2000.0,26.0,59940.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
9.966509298952284,0.0,6000,15.96,0,0.28,1,3,1500.0,22.0,95760.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10.778977123006351,5.0,2550,11.86,0,0.05,0,3,637.5,18.0,30243.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
9.980494888896912,3.0,6000,10.59,0,0.28,0,4,1200.0,23.0,63540.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
9.980494888896912,2.0,6000,14.42,1,0.28,0,4,1200.0,21.0,86520.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
9.990261401318167,7.0,6000,14.72,0,0.28,1,2,2000.0,18.0,88320.0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
9.998661359405723,6.0,6000,13.47,0,0.27,1,3,1500.0,17.0,80820.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
10.778977123006351,2.0,9600,11.86,0,0.2,0,2,3200.0,20.0,113856.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
10.025749432069084,3.0,6000,12.23,0,0.27,0,4,1200.0,18.0,73380.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
10.034559673629849,0.0,6000,13.35,1,0.26,0,4,1200.0,25.0,80100.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
10.778977123006351,5.0,9600,7.51,0,0.2,0,4,1920.0,17.0,72096.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10.038062150832348,5.0,6000,13.57,0,0.26,1,4,1200.0,17.0,81420.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10.038236953087743,8.0,6000,11.49,0,0.26,0,3,1500.0,15.0,68940.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
10.043292972227004,5.0,6000,10.95,0,0.26,0,2,2000.0,16.0,65700.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
10.778977123006351,4.0,4000,11.86,0,0.08,0,2,1333.3333333333333,18.0,47440.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
10.045030516645731,0.0,6000,7.9,1,0.26,0,2,2000.0,21.0,47400.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
10.051864453277146,2.0,6000,8.0,0,0.26,0,4,1200.0,23.0,48000.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
10.085850775128717,6.0,6000,10.65,0,0.25,0,4,1200.0,16.0,63900.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
10.778977123006351,3.0,4000,7.14,0,0.08,0,3,1000.0,22.0,28560.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.085850775128717,5.0,6000,8.9,0,0.25,0,3,1500.0,21.0,53400.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10.778977123006351,4.0,7350,11.12,0,0.15,0,2,2450.0,21.0,81732.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
10.085850775128717,5.0,6000,6.62,0,0.25,0,4,1200.0,21.0,39720.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10.778977123006351,4.0,1200,6.76,0,0.03,0,3,300.0,20.0,8112.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.085850775128717,4.0,6000,5.42,0,0.25,0,4,1200.0,19.0,32520.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
10.085850775128717,1.0,6000,11.99,0,0.25,0,4,1200.0,23.0,71940.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
10.778977123006351,0.0,3200,7.51,0,0.07,0,2,1066.6666666666667,23.0,24032.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10.778977123006351,10.0,15000,11.12,0,0.31,0,3,3750.0,16.0,166800.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
10.778977123006351,6.0,24250,10.25,0,0.51,0,3,6062.5,19.0,248562.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10.778977123006351,2.0,7000,13.48,0,0.15,0,3,1750.0,20.0,94360.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10.778977123006351,6.0,5000,7.88,0,0.1,0,2,1666.6666666666667,16.0,39400.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10.085850775128717,2.0,6000,11.36,0,0.25,0,3,1500.0,19.0,68160.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
10.085850775128717,2.0,6000,12.18,1,0.25,0,3,1500.0,20.0,73080.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
10.126511096649761,6.0,6000,13.61,0,0.24,0,2,2000.0,15.0,81660.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10.126511096649761,3.0,6000,11.83,0,0.24,0,3,1500.0,18.0,70980.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
10.12667110305036,7.0,6000,7.51,0,0.24,0,2,2000.0,16.0,45060.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
10.778977123006351,7.0,6500,10.62,0,0.14,0,3,1625.0,15.0,69030.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
10.12667110305036,1.0,6000,16.4,1,0.24,0,2,2000.0,24.0,98399.99999999999,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10.12667110305036,5.0,6000,8.0,0,0.24,0,2,2000.0,21.0,48000.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
10.778977123006351,7.0,15000,10.25,0,0.31,0,4,3000.0,18.0,153750.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10.778977123006351,4.0,15000,9.88,0,0.31,0,2,5000.0,18.0,148200.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
10.134638955251866,6.0,6000,7.49,0,0.24,0,2,2000.0,18.0,44940.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10.778977123006351,1.0,4200,10.62,0,0.09,0,2,1400.0,25.0,44604.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
10.778977123006351,2.0,5500,11.36,0,0.11,0,3,1375.0,22.0,62480.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10.134638955251866,2.0,6000,7.49,0,0.24,0,3,1500.0,19.0,44940.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
10.134638955251866,0.0,6000,13.23,1,0.24,1,4,1200.0,23.0,79380.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
10.778977123006351,3.0,12000,11.36,0,0.25,0,3,3000.0,20.0,136320.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
